FILE_ID	SENTENCE	GENE	PHENOTYPE	GENE_ID	PHENOTYPE_ID	GENE_START_POSITION	GENE_END_POSITION	PHENOTYPE_START_POSITION	PHENOTYPE_END_POSITION	RELATION	CONFIRMATION	NOTES/TYPES OF UNCERTAIN	NOTES		Count
28542515	This study aimed to investigate the expression of PLZF by immunohistochemistry in different grade as well as metastatic PCa and to correlate the alteration of PLZF expression with PCa aggressiveness.	PCa	aggressiveness	28982	HP_0000718	120	123	184	198	FALSE	U	Ug5			
27659325	This study allowed the identification of the genetic cause of the retinal dystrophy and the establishment of a correct diagnosis in four families, including a large heterozygous deletion in PRPF31, typically considered one of the pitfalls of this method.	PRPF31	retinal dystrophy	26121	HP_0000556	190	196	66	83	TRUE	C				
28132977	This study demonstrates that CSNK2A1 and SIRT6 are indicators of poor prognosis for breast carcinomas and that CSNK2A1-mediated phosphorylation of SIRT6 might be involved in the progression of breast carcinoma	CSNK2A1	breast carcinoma	1459	HP_0003002	29	36	84	100	FALSE	C	Ug2			
30222780	This study demonstrates that CSNK2A1 and SIRT6 are indicators of poor prognosis for breast carcinomas and that CSNK2A1-mediated phosphorylation of SIRT6 might be involved in the progression of breast carcinoma	SIRT6	breast carcinoma	51548	HP_0003002	41	46	84	100	FALSE	C	Ug2			
30005870	This study expanded the OPA1 mutation spectrum, and our results showed that OPA1 mutation is another common cause of childhood-onset hereditary optic neuropathy in Chinese pediatric patients, especially those with disease onset during preschool age	OPA1	neuropathy	9968	HP_0009830	24	28	150	160	FALSE	I				
25569086	This study illustrates that germline mosaicism is important to consider in apparently sporadic de novo MEN1 mutations, because of its particular importance for genetic counseling, specifically when evaluating the risk for family members and when considering the possibility of somatic mosaicism in the parent with germline mosaicism	MEN1	sporadic	4221	HP_0003745	103	107	86	94	FALSE	C				
27373049	This study illustrates that germline mosaicism is important to consider in apparently sporadic de novo MEN1 mutations, because of its particular importance for genetic counseling, specifically when evaluating the risk for family members and when considering the possibility of somatic mosaicism in the parent with germline mosaicism	MEN1	somatic mosaicism	4221	HP_0001442	103	107	277	294	FALSE	I				
29864623	This study illustrates the value of knockout mice in identifying genetic factors involved in the development of congenital hydrocephalus.	mice	hydrocephalus	23581	HP_0000238	45	49	123	136	FALSE	U	Ug5			
30506560	This study indicates that the elastic net has a higher capacity than the Lasso and boosting for the prediction of survival time in bladder cancer patients.	net	cancer	2004	HP_0002664	38	41	139	145	FALSE	U	Ug5			
29267478	This study investigates the soluble factors released by tumor-associated dendritic cells (TADCs) responsible for increasing cancer stem cell (CSC) properties, cell mobility, and epithelial-to-mesenchymal transition (EMT).	EMT	tumor	3702	HP_0002664	216	219	56	61	TRUE	U	Ug3			
30684871	This study is focused on the application of the YbHPDO3A (ytterbium 1,4,7-triscarboxymethyl-1,4,7,10-tetraazacyclododecane) probe for in vivo glioma pHe quantification using chemical exchange saturation transfer (CEST)-MRI and its correlation with tumor metabolism assessed by immunohistochemistry.	pH	tumor	5053	HP_0002664	149	151	248	253	FALSE	U	Ug5			
29718273	This study is to investigate multiple chemotherapeutic agent- and radiation-related genetic biomarkers in locally advanced rectal cancer (LARC) patients following fluoropyrimidine-based concurrent chemoradiotherapy (CCRT) for response prediction.	LARC	cancer	6364	HP_0002664	138	142	130	136	FALSE	U	Ug3			
26626801	This study was undertaken to investigate the prevalence of sequence variants in LCA5 in patients with Leber congenital amaurosis (LCA), early-onset retinal dystrophy (EORD), and autosomal recessive retinitis pigmentosa (arRP); to delineate the ocular phenotypes; and to provide an overview of all published LCA5 variants in an online database.	LCA	autosomal recessive	1211	HP_0000007	130	133	178	197	FALSE	U	Ug3			
29445841	This trend is, in part, secondary, to the growing incidence of obesity, type 2 diabetes, and metabolic syndrome.	type	obesity	6445	HP_0001513	72	76	63	70	FALSE	U	Ug5			
29050118	This variant was present in 56% of PRA cases and 87% of obligate carriers, and displayed a recessive mode of inheritance with full penetrance within those lineages in which it segregated.	PRA	mode of inheritance	6277	HP_0000005	35	38	101	120	FALSE	U	Ug3			
22147650	This work provides novel evidence regarding the complex interplay between the circadian clock and metabolic alterations in carcinogenesis and identifies new connections between both systems with pivotal roles in cancer progression and response to therapy	clock	cancer	9575	HP_0002664	88	93	212	218	FALSE	U	Ug5			
27693232	Though KRT5 has been identified to be the causal gene of DDD, the heterogeneity of this disease was displayed: for example, POFUT1 and POGLUT1 were recently identified and confirmed to be additional pathogenic genes of DDD.	KRT5	heterogeneity	3852	HP_0001425	7	11	66	79	FALSE	C				
28772236	Though KRT5 has been identified to be the causal gene of DDD, the heterogeneity of this disease was displayed: for example, POFUT1 and POGLUT1 were recently identified and confirmed to be additional pathogenic genes of DDD.	POFUT1	heterogeneity	23509	HP_0001425	124	130	66	79	FALSE	I				
27007844	Though KRT5 has been identified to be the causal gene of DDD, the heterogeneity of this disease was displayed: for example, POFUT1 and POGLUT1 were recently identified and confirmed to be additional pathogenic genes of DDD.	POGLUT1	heterogeneity	56983	HP_0001425	135	142	66	79	FALSE	I				
27585752	Though using the term gray platelets for GATA1 deficiency has been debated, a reduced number of α-granules has been described for macrothrombocytopenia due to <i>GATA1</i> mutations.	GATA1	macrothrombocytopenia	2623	HP_0040185	41	46	130	151	TRUE	C				
29321482	Three loci with high mutation frequencies, the 138665410 FOXL2 gene variant, the 23862952 MYH6 gene variant, and the 71098693 HYDIN gene variant were found to be significantly associated with sporadic ASD (P&lt;0.05); variants in FOXL2 and MYH6 were found in patients with isolated, sporadic ASD (P&lt;5×10^-4).	FOXL2	sporadic	668	HP_0003745	57	62	192	200	FALSE	I				
25943428	Three neurodegenerative diseases [Amyotrophic Lateral Sclerosis (ALS), Parkinson's disease (PD) and Alzheimer's disease (AD)] have many characteristics like pathological mechanisms and genes.	ALS	neurodegenerative diseases	3483	HP_0002180	65	68	6	32	FALSE	U	Ug3			
28906593	Three predicted driver genes (CDKN2A, AKT1, RNF139) were found common in these three cancers by comparative analysis.	CDKN2A	cancer	1029	HP_0002664	30	36	85	91	TRUE	C				
29951696	Three subtypes, <i>PTPN11- , NRAS-</i>, and <i>KRAS</i>-mutated JMML, are characterized by heterozygous somatic gain-of-function mutations in non syndromic children, while two subtypes, JMML in neurofibromatosis type 1 and in JMML in children with CBL syndrome, are characterized by germ line RAS disease and acquired biallelic inactivation of the respective tumor suppressor genes in hematopoietic cells.	CBL	neurofibromatosis	867	HP_0001067	248	251	194	211	FALSE	U	Ug3			
25343988	Three subtypes, <i>PTPN11- , NRAS-</i>, and <i>KRAS</i>-mutated JMML, are characterized by heterozygous somatic gain-of-function mutations in non syndromic children, while two subtypes, JMML in neurofibromatosis type 1 and in JMML in children with CBL syndrome, are characterized by germ line RAS disease and acquired biallelic inactivation of the respective tumor suppressor genes in hematopoietic cells.	type	tumor	6445	HP_0002664	9	13	359	364	FALSE	U	Ug5			
29307797	Three subtypes, <i>PTPN11- , NRAS-</i>, and <i>KRAS</i>-mutated JMML, are characterized by heterozygous somatic gain-of-function mutations in non syndromic children, while two subtypes, JMML in neurofibromatosis type 1 and in JMML in children with CBL syndrome, are characterized by germ line RAS disease and acquired biallelic inactivation of the respective tumor suppressor genes in hematopoietic cells.	KRAS	neurofibromatosis	3845	HP_0001067	47	51	194	211	FALSE	C				
24463884	Three subtypes, <i>PTPN11- , NRAS-</i>, and <i>KRAS</i>-mutated JMML, are characterized by heterozygous somatic gain-of-function mutations in non syndromic children, while two subtypes, JMML in neurofibromatosis type 1 and in JMML in children with CBL syndrome, are characterized by germ line RAS disease and acquired biallelic inactivation of the respective tumor suppressor genes in hematopoietic cells.	NRAS	neurofibromatosis	4893	HP_0001067	29	33	194	211	FALSE	C				
27903752	Through a multi-centric collaboration, we identified three copy-number variant deletions (two de novo and one dominantly inherited in three generations), one de novo disrupting duplication, and nine de novo point mutations (three truncating, one canonical splice site, and five missense mutations) involving RORA in 16 individuals from 13 families with variable neurodevelopmental delay and intellectual disability (ID)-associated autistic features, cerebellar ataxia, and epilepsy.	RORA	intellectual disability	6095	HP_0001249	308	312	391	414	TRUE	C				
26915936	Through a multi-centric collaboration, we identified three copy-number variant deletions (two de novo and one dominantly inherited in three generations), one de novo disrupting duplication, and nine de novo point mutations (three truncating, one canonical splice site, and five missense mutations) involving RORA in 16 individuals from 13 families with variable neurodevelopmental delay and intellectual disability (ID)-associated autistic features, cerebellar ataxia, and epilepsy.	RORA	epilepsy	6095	HP_0001250	308	312	473	481	TRUE	C				
29802988	Through the examination of 48 candidate genes known to be responsible for autosomal recessive SPG, we identified a novel homozygous 4-bp deletion, c.914_917delGTAA, p.Ser305Ilefs*2 in exon2 of the DDHD1 gene encoding phosphatidic acid-preferring phospholipase A1 (PA-PLA1).	PA-PLA1	autosomal recessive	80821	HP_0000007	264	271	74	93	TRUE	C	Ug2			
25778620	Through whole-exome sequencing in six unrelated nonconsanguineous families having a sporadic case of intellectual disability, we identified six novel de novo truncating mutations in CHAMP1: c.1880C&gt;G p.(Ser627*), c.1489C&gt;T; p.(Arg497*), c.1876_1877delAG; p.(Ser626Leufs*4), c.1043G&gt;A; p.(Trp348*), c.1002G&gt;A; p.(Trp334*), and c.958_959delCC; p.(Pro320*).	CHAMP1	sporadic	283489	HP_0003745	182	188	84	92	FALSE	I				
29700912	Thus, <i>JPH3</i> was identified as a novel TSG methylated in colorectal and gastric tumors which promotes mitochondrial-mediated apoptosis, also as a potential metastasis and survival biomarker for digestive cancers	TSG	cancer	57045	HP_0002664	44	47	209	215	FALSE	U	Ug3			
28754672	Thus, chronic colonization with <i>ETEC</i> producing ST could contribute to endemic cancer resistance in developing countries, reinforcing a novel paradigm of colorectal cancer chemoprevention with oral GUCY2C-targeted agents	GUCY2C	cancer	2984	HP_0002664	204	210	85	91	FALSE	C	Ug2			
29336840	Thus, increased expression of gene GNRH1 in blood cells appears to be associated with the isolated form of hypogonadotropic hypogonadism and, in prospect, may be used as one of the disease markers	GNRH1	hypogonadism	2796	HP_0000135	35	40	124	136	TRUE	C				
25091424	Thus, it is possible that subtle dysfunction arising from multiple cell types is necessary for the expression of certain ataxia syndromes.	type	ataxia	6445	HP_0001251	72	76	121	127	FALSE	U	Ug5			
30463805	Thus, our results suggest that aberrantly expressed Aurora-C in somatic cancer cells may impair SAC by displacing the centromeric localization of CPCs.	SAC	cancer	55811	HP_0002664	96	99	72	78	FALSE	C	Ug2			
24998186	Thus, the present study aimed to investigate molecular changes in the OTOF gene in patients with auditory neuropathy, and to develop a DNA chip for the molecular diagnosis of auditory neuropathy using mass spectrometry for genotyping.	chip	neuropathy	10273	HP_0009830	139	143	106	116	TRUE	U	Ug5			
26077881	Thus, the present study aimed to investigate molecular changes in the OTOF gene in patients with auditory neuropathy, and to develop a DNA chip for the molecular diagnosis of auditory neuropathy using mass spectrometry for genotyping.	mass	neuropathy	2200	HP_0009830	201	205	106	116	TRUE	U	Ug5			
29397238	TMEM98 mRNA in tumor tissues was significantly higher than nontumor tissues of patients with hepatocellular carcinoma (P &lt; 0.0001).	TMEM98	tumor	26022	HP_0002664	0	6	15	20	FALSE	C	Ug2			
28053981	TMPRSS2-ERG rearrangement and PTEN loss, events sensitizing to PARPi, occurred frequently along with heterogeneous loss of DNA repair factors 53BP1, JMJD1C and Rev7 (all studied here for the first time in CaP) whose defects may cause resistance to PARPi.	JMJD1C	heterogeneous	221037	HP_0001425	149	155	101	114	FALSE	C	Ug2			
22981119	TNF-related apoptosis-inducing ligand (TRAIL) was initially described to induce apoptosis of tumor cells and/or virally infected cells, although sparing normal cells, and has been implicated in the pathogenesis of HIV disease.	TRAIL	tumor	8743	HP_0002664	39	44	93	98	FALSE	I	Ug2			
29757260	TNFAIP8 mRNA is induced by NF-kB, and overexpression of TNFAIP8 has been correlated with poor prognosis in many cancers.	NF	cancer	23114	HP_0002664	27	29	112	118	FALSE	C	Ug2	Incomplete ID		
28376086	TNFAIP8 mRNA is induced by NF-kB, and overexpression of TNFAIP8 has been correlated with poor prognosis in many cancers.	TNFAIP8	cancer	25816	HP_0002664	0	7	112	118	FALSE	I				
